,ActivityID,HeartRate,Hand_Temperature,Hand_3Dacceleration16_X,Hand_3Dacceleration16_Y,Hand_3Dacceleration16_Z,Hand_3Dgyroscop_X,Hand_3Dgyroscop_Y,Hand_3Dgyroscop_Z,Hand_3Dmagnetometer_X,Hand_3Dmagnetometer_Y,Hand_3Dmagnetometer_Z,Chest_Temperature,Chest_3Dacceleration16_X,Chest_3Dacceleration16_Y,Chest_3Dacceleration16_Z,Chest_3Dgyroscop_X,Chest_3Dgyroscop_Y,Chest_3Dgyroscop_Z,Chest_3Dmagnetometer_X,Chest_3Dmagnetometer_Y,Chest_3Dmagnetometer_Z,Ankle_Temperature,Ankle_3Dacceleration16_X,Ankle_3Dacceleration16_Y,Ankle_3Dacceleration16_Z,Ankle_3Dgyroscop_X,Ankle_3Dgyroscop_Y,Ankle_3Dgyroscop_Z,Ankle_3Dmagnetometer_X,Ankle_3Dmagnetometer_Y,Ankle_3Dmagnetometer_Z
107248,10,80,34.3125,3.16861,3.85271,7.849010000000002,-0.274397,0.189083,0.0144564,12.7564,-34.4462,-39.9384,35.375,0.147288,7.7798,5.750380000000002,-0.147288,0.0733806,0.0242588,1.3691799999999998,-36.501,-0.637888,33.8125,8.93257,2.78579,-4.10954,0.035781199999999985,-0.0118687,-0.0019513,-2.72813,-22.5458,44.4
107259,10,80,34.3125,3.4534800000000003,2.9468400000000003,8.62608,-0.319621,0.0866654,0.0590242,13.1097,-32.852,-40.2113,35.375,0.182717,7.62855,5.67407,-0.105384,0.0445516,-0.00102668,1.77944,-37.1601,-1.47732,33.8125,8.71492,2.63309,-3.84069,-0.0242943,0.08191339999999997,-0.0185602,-3.00465,-21.7608,43.9726
107270,10,80,34.3125,3.22913,3.85812,8.50418,-0.0929957,0.107822,0.134528,13.2323,-32.4866,-40.6074,35.375,0.0267275,7.59059,5.5552,-0.00573262,-0.00123343,-0.0322486,1.76815,-37.0313,-0.91411,33.8125,8.79246,2.93604,-3.80319,0.0454177,-0.028647500000000006,-0.017838099999999996,-3.12497,-21.8823,44.3978
107281,10,80,34.3125,3.12034,2.421,8.930760000000003,0.6361140000000001,0.0950032,-0.00677047,13.1164,-33.1009,-40.6035,35.375,0.0311033,7.516319999999999,5.71041,-0.0271335,0.0237038,-0.0139185,1.77158,-36.6439,-1.4803,33.8125,8.71382,2.63341,-3.8793,0.0067515,-0.0162208,0.0239269,-2.61053,-22.2954,43.9746
107292,10,80,34.3125,3.3923400000000004,3.10253,9.00951,-0.68733,0.0352346,0.0667667,13.4715,-31.6308,-40.8756,35.375,0.14748699999999998,7.8551,5.75014,-0.0470647,-0.0260586,0.00837972,1.38906,-36.8878,-1.48158,33.8125,8.71382,2.63341,-3.8793,-0.0198485,-0.0724728,-0.00424153,-1.98317,-21.4234,44.6849
107303,10,80,34.3125,3.19752,2.26933,9.0094,0.179877,-0.044097500000000005,0.00199919,12.5979,-30.4683,-42.3244,35.375,0.149377,7.7050100000000015,5.8281,-0.0106198,-0.020555700000000003,0.0215735,1.11804,-35.8459,-1.63039,33.8125,8.82209,2.70992,-4.03302,0.032384,0.0128861,0.0203286,-2.63509,-21.1355,43.9732
107314,10,80,34.3125,2.95475,1.88833,8.62218,-0.0396053,-0.0292006,-0.0446731,13.3591,-31.3779,-42.7141,35.375,0.0695168,7.6291600000000015,5.71074,-0.00478504,-0.00325401,0.018530200000000004,0.591992,-36.3435,-0.503186,33.8125,8.86172,2.7090400000000003,-3.95543,-0.033388199999999986,0.0346614,0.0132701,-3.1316,-21.4953,44.5392
107325,10,80,34.3125,3.1453,1.92515,8.6634,0.06001759999999999,0.053579599999999984,-0.0181386,12.8438,-30.3573,-42.1943,35.375,0.106488,7.628789999999999,5.67269,0.000235275,0.0207945,0.00748824,0.744482,-36.2185,-2.05388,33.8125,8.86632,2.74572,-3.80125,0.00677506,0.0366925,0.0323005,-2.09999,-21.9326,44.6851
107336,10,80,34.3125,3.26078,2.98523,8.5076,0.489735,0.0377431,-0.07821410000000001,13.7342,-32.7616,-40.738,35.375,0.106488,7.628789999999999,5.67269,-0.00865356,-0.00946479,-0.031130900000000006,1.25718,-37.1413,-1.05805,33.8125,8.82189,2.67195,-4.03279,-0.00734896,-0.00578368,0.0397424,-3.00036,-21.8893,44.1146
107347,10,80,34.3125,3.06541,3.21231,8.27298,0.339625,-0.0213811,0.0557903,13.3708,-33.6107,-40.4697,35.375,0.105045,7.5155699999999985,5.63431,1.26089e-05,-0.0100949,-0.00376035,0.8679040000000001,-36.4816,-1.48751,33.8125,8.717319999999999,2.67041,-3.76372,0.033529,0.0500293,0.00334969,-3.01868,-21.246,43.6883
107357,10,80,34.3125,3.3015,3.5916300000000003,8.46768,0.186058,0.0547161,0.0328445,13.6202,-34.2439,-39.5477,35.375,0.266853,7.59247,5.94676,-0.0253603,-0.0229892,0.0537823,1.7750099999999998,-36.2566,-2.0465,33.8125,8.90744,2.82046,-3.68552,0.0331709,-0.0155856,0.0200636,-2.48007,-22.4307,43.9752
107368,10,80,34.3125,2.99865,3.70744,8.42426,0.07117260000000003,0.0246012,-0.0147504,13.743,-34.6222,-38.7583,35.375,0.11335,7.630339999999999,5.9051300000000015,-0.0307207,0.00248498,-0.0183704,1.902,-36.9068,-1.3369,33.8125,8.823189999999997,2.7096,-3.99442,0.013963,-0.027414,-0.00845641,-3.13121,-21.3657,44.8227
107379,10,80,34.3125,3.39847,3.78577,9.04579,-0.8287700000000001,-0.169487,-0.0177288,13.3692,-33.9824,-39.68,35.375,0.0755345,7.743419999999999,5.90408,-0.00058337,-0.0222048,-0.0117609,1.6509900000000002,-37.0262,-1.61998,33.8125,8.862110000000003,2.78498,-3.9559,0.0155303,-0.00476945,-0.0129664,-2.62378,-22.0394,43.2651
107390,10,80,34.3125,2.69128,2.23149,8.57859,0.00035121,-0.0144117,-0.0194415,13.1094,-31.8603,-41.7921,35.375,0.187491,7.70489,5.8287900000000015,0.013019799999999998,0.0155123,0.0239413,0.8737969999999999,-36.8687,-1.48527,33.8125,8.785960000000001,2.7478,-3.99504,-0.0106576,-0.0263346,0.00881916,-2.87808,-21.638,44.1147
107401,10,80,34.3125,3.11338,2.7601,8.6601,-0.0284917,0.0432875,-0.0313252,12.9812,-31.7292,-41.5301,35.375,0.221876,7.59103,5.71362,-0.0139967,0.0135421,0.000888557,1.51738,-36.2471,-2.04834,33.8125,8.753639999999999,2.6705,-3.80194,0.0390858,0.0376133,0.000884657,-2.49021,-21.656,44.5416
107412,10,80,34.3125,3.1919,2.79813,8.73812,0.00960027,0.0170283,-0.00744302,13.2299,-31.7425,-41.5306,35.375,0.189779,7.70541,5.90627,0.014503,-0.00818157,0.0205842,1.1275,-36.6202,-1.48492,33.8125,8.63516,2.74907,-4.03518,0.0260702,-0.0235668,0.0105173,-2.75035,-21.6443,44.1152
107423,10,80,34.3125,3.23023,2.30563,8.85582,-0.06563630000000001,0.0193211,-0.0275704,12.8561,-31.1027,-42.4523,35.375,0.183761,7.59115,5.71293,-0.0252265,0.00950645,-0.00279414,1.26184,-37.1411,-1.34002,33.8125,8.90135,2.70816,-3.87784,0.013560399999999998,0.0132069,-0.0104397,-2.75463,-21.5158,43.9732
107434,10,80,34.3125,3.34146,2.37996,8.78026,0.05284,0.00892926,0.0346401,12.8497,-31.5976,-40.8745,35.375,0.188236,7.5545399999999985,5.86802,0.00811603,0.0328061,-0.0143334,1.76998,-36.3858,-1.62278,33.8125,8.785960000000001,2.7478,-3.99504,0.00473564,-0.0230116,-0.00765167,-2.62223,-21.5211,44.3991
107445,10,80,34.3125,3.18333,3.09896,8.42908,0.379857,0.0405124,0.000657603,13.1092,-32.728,-40.3433,35.375,-0.0401524,7.66821,5.86351,0.000638327,-0.00135755,-0.0264453,1.25509,-36.2377,-1.7682099999999998,33.8125,8.82269,2.82382,-4.03372,0.00758414,-0.016313900000000003,0.018414,-3.14056,-21.3678,43.9716
107456,10,80,34.3125,3.26532,3.4408300000000005,8.54462,-0.00254571,0.0199035,0.0133811,12.7366,-32.5842,-40.6058,35.375,0.184159,7.74177,5.71245,0.0502552,-0.0215943,0.00156893,1.39496,-37.2749,-1.47934,33.8125,8.82409,2.67131,-3.95558,-0.0109138,-0.0344341,0.010318,-2.86951,-21.895,44.3987
107467,10,80,34.3125,2.93246,2.38485,8.966560000000003,-0.357475,0.005273399999999999,-0.0167946,13.7241,-32.0165,-40.7425,35.375,0.222174,7.703989999999999,5.71326,0.0417348,-0.0107639,-0.006447100000000001,1.6397,-36.8975,-1.05677,33.8125,8.78156,2.7490900000000003,-4.14945,0.0156362,-0.0282956,-0.00924801,-3.2605,-21.3597,44.6804
107478,10,80,34.3125,3.14715,2.7588,8.54515,0.0200687,0.00119928,0.0180862,13.4838,-32.3762,-41.1335,35.375,0.186347,7.70463,5.79005,0.012981200000000002,0.00197801,-0.0277218,1.00421,-37.1316,-1.34187,33.8125,8.67389,2.78648,-3.99643,0.00247306,-0.016149100000000003,0.0168266,-2.62067,-21.5208,44.541
107489,10,80,34.3125,3.37096,2.15036,8.589039999999999,-0.369128,0.05702919999999999,-0.0127693,13.6029,-31.5145,-41.9264,35.375,0.14385699999999998,7.77902,5.63416,-0.00761846,0.0239619,0.011524799999999998,1.2438,-36.1089,-1.205,33.8125,8.90104,2.86036,-3.91738,0.0153055,-0.0120393,-0.00988417,-2.62378,-21.5215,44.2573
107500,10,80,34.3125,3.38245,2.45622,8.85759,-0.0799508,0.016831799999999997,-0.0178105,13.353,-31.0052,-42.5851,35.375,0.222573,7.854610000000001,5.71278,0.06115660000000001,0.0417021,-0.00446983,1.1264,-37.0075,-1.05972,33.8125,8.82799,2.78425,-3.84047,0.034308,-0.0305797,-0.00843256,-3.24842,-22.0045,44.5393
107511,10,80,34.3125,3.33851,2.53072,8.66425,-0.0259495,0.018831200000000003,0.0197256,12.8517,-31.1021,-41.9274,35.375,0.144901,7.741630000000002,5.673019999999998,0.00549144,-0.0148938,-0.00835773,1.25056,-37.0124,-0.7768149999999999,33.8125,8.824689999999997,2.78521,-3.956280000000001,0.0369668,-0.00064207,-0.0112958,-2.87301,-22.0253,43.8315
107522,10,80,34.3125,3.22595,2.45605,8.7013,0.00517156,-0.0133012,-0.0126579,13.3419,-30.7558,-41.668,35.375,0.218942,7.7785199999999985,5.5968,-0.0551889,-0.000260359,0.0261473,1.38906,-36.8878,-1.48158,33.8125,8.82119,2.74821,-4.07186,0.031832400000000004,-0.0577245,0.025966900000000005,-2.99685,-22.277,43.6895
107532,10,80,34.3125,3.29912,2.68209,8.58617,-0.036433,0.0125032,0.00935724,12.7319,-31.5919,-41.6617,35.375,0.104599,7.77888,5.59472,-0.0495809,-0.0201777,0.00217252,1.00691,-37.0025,-1.62459,33.8125,8.82429,2.70928,-3.95581,0.0387969,-0.0509306,0.00241674,-3.139,-21.3675,44.1135
107543,10,80,34.3125,3.18575,2.68297,8.58447,0.0314394,0.00132934,-0.0444309,13.1116,-31.8606,-42.0545,35.375,0.187491,7.70489,5.8287900000000015,-0.0551374,-0.0268004,0.00436784,0.862876,-36.6109,-1.0638,33.8125,8.74574,2.63478,-4.07193,0.053587800000000005,-0.043116,0.0214347,-2.09765,-22.191,44.4018
107554,10,80,34.3125,3.18762,2.75918,8.62273,0.0303745,0.00938469,0.035197000000000006,13.4685,-31.0106,-41.5355,35.375,0.188635,7.70515,5.86753,-0.0378214,-0.023477900000000003,-0.0305302,1.90862,-37.0358,-1.6181299999999998,33.8125,8.749239999999999,2.67178,-3.95635,0.00565862,-0.0488513,0.00943867,-2.8917200000000003,-20.9936,44.1139
107565,10,80,34.3125,3.22674,2.75923,8.6618,0.044062,0.00586352,0.020221400000000004,12.9724,-31.4801,-40.8755,35.375,0.153752,7.6307399999999985,5.98331,0.0464859,-0.00751757,-0.0392418,1.64546,-36.51,-1.76395,33.8125,8.78946,2.78481,-3.87946,0.042017800000000015,-0.00462404,0.0115246,-2.49332,-21.6567,44.2579
107576,10,80,34.3125,3.15518,2.57146,8.81531,0.0150256,0.0414233,-0.00574905,13.2322,-31.9907,-41.3978,35.375,0.148034,7.62944,5.7896,-0.00292959,0.0276071,-0.00349827,0.858082,-35.8364,-1.49124,33.8125,8.74414,2.74933,-4.1498300000000015,0.0605431,-0.00957593,-0.00816654,-3.1277,-21.7534,44.3976
107587,10,80,34.3125,3.41675,3.09888,8.62502,0.110727,-0.03135,-0.0369299,12.8674,-32.0959,-42.1838,35.375,0.150819,7.818230000000002,5.86648,0.0230347,0.0484135,-0.0142739,1.2708,-37.27,-1.7622400000000005,33.8125,8.85752,2.7482900000000003,-4.11007,0.0534635,-0.0189302,0.00433092,-3.257,-21.7474,44.2553
107598,10,80,34.3125,3.22514,2.72095,8.62342,-0.0222856,0.0283353,-0.00164527,12.7269,-31.2193,-41.6639,35.375,0.34089400000000003,7.62937,5.87054,-0.0210793,-0.0191521,-0.00399792,1.40857,-37.4036,-2.1835400000000003,33.8125,8.78836,2.78513,-3.91806,0.0097802,-0.000960659,0.017776,-3.24959,-21.8752,44.681
107609,10,80,34.3125,3.41569,2.7577700000000003,8.664639999999999,-0.0273756,0.011946,0.013635499999999998,13.1073,-32.108000000000004,-41.1344,35.375,0.186148,7.62933,5.79029,-0.0173483,-0.0353801,-0.0108251,1.7528,-35.8699,-1.06182,33.8125,8.865219999999997,2.7460400000000003,-3.83985,0.0178587,-0.0164645,0.037345300000000005,-2.24526,-21.5416,43.8332
107620,10,80,34.3125,3.00802,3.3310699999999995,8.77206,-0.024774,-0.0006583289999999999,-0.0201613,13.3538,-31.873,-41.2676,35.375,0.261234,7.6288300000000016,5.75293,-0.00595086,0.029006200000000006,-0.0282217,0.7508739999999999,-37.2511,-1.48396,33.8125,8.86011,2.8235900000000003,-4.03334,-0.00605378,-0.0412358,-0.00076133,-1.9781,-21.8107,44.4017
107631,10,80,34.3125,3.00209,1.59723,10.0479,-0.539519,-0.241379,-0.07977730000000001,12.7237,-29.8553,-43.5095,35.375,0.109971,8.08114,5.74872,0.212252,-0.0613051,0.0309359,0.8496239999999999,-36.353,-0.501339,33.8125,8.78706,2.74748,-3.95643,0.0278796,-0.0239833,0.0506928,-3.26011,-21.7481,43.9717
107642,10,80,34.3125,3.17538,-0.311546,8.90232,0.545305,-1.21166,-0.8932559999999999,11.4855,-29.5418,-44.5587,35.375,0.106886,7.7794,5.67221,-0.13563599999999998,0.0072321,0.0142469,1.26271,-37.6575,-0.914072,33.8125,8.86242,2.63278,-3.91636,0.00365351,-0.00710736,0.0295183,-2.73203,-22.2877,44.5415
107653,10,80,34.3125,3.64991,1.93326,5.78437,1.12193,-1.12063,-1.68245,10.9142,-34.8456,-41.9007,35.375,0.26516300000000004,7.81787,5.86855,-0.119129,0.0371293,-0.000408602,0.7328279999999999,-36.2189,-1.34894,33.8125,8.71441,2.74731,-3.88,-0.0303727,-6.66741e-05,-0.0295856,-2.49956,-21.1402,44.6828
107664,10,80,34.3125,4.2053,4.97534,7.01403,-1.48179,-0.6971310000000001,-1.55238,14.8064,-36.1721,-44.5252,35.375,-0.038112,8.00735,5.90116,0.0232686,0.0228588,0.0608302,0.593457,-35.8271,-1.07013,33.8125,8.708210000000001,2.82518,-4.1120800000000015,0.0140166,0.000269171,-0.00347023,-3.25972,-21.6185,44.2552
107675,10,80,34.3125,4.37415,6.673089999999998,6.08713,-0.0154174,-0.63227,-0.993846,17.1666,-34.8103,-46.63800000000001,35.375,0.297308,7.2895699999999986,5.71597,-0.21651,-0.0537854,-0.0128774,1.25668,-36.4958,-1.62573,33.8125,8.824689999999997,2.78521,-3.956280000000001,0.0547485,-0.00664148,0.017053400000000003,-3.26401,-21.49,44.1132
107686,10,80,34.3125,4.30158,7.422110000000001,4.9289,0.400713,0.136375,-0.623509,19.6541,-35.9348,-45.0614,35.375,0.426274,7.6312,6.18185,0.06532919999999999,-0.0265601,0.00486506,0.753073,-36.4765,-2.3343700000000003,33.8125,8.71402,2.67138,-3.87953,0.0379799,0.00277119,0.00606916,-2.36676,-21.5339,44.4001
107697,10,80,34.3125,2.85398,4.19281,7.419789999999999,-0.928747,0.218907,-0.00148285,22.1434,-36.0679,-45.3281,35.375,0.031701,7.74224,5.70969,-0.010673899999999998,0.011021,0.00377877,1.27386,-37.0117,-2.1867,33.8125,8.81899,2.74885,-4.14906,-0.010961,0.018237700000000003,-0.00257971,-2.86483,-22.4119,43.832
107707,10,80,34.3125,3.55937,6.1913300000000016,6.653860000000001,-0.215789,0.0493755,-0.0243832,22.885,-35.6112,-45.5948,35.375,0.0378663,7.48022,5.94298,-0.0164433,0.0295681,-0.0182574,1.25778,-36.1085,-2.05094,33.8125,8.75714,2.7075,-3.68637,-0.0211074,0.0217158,-0.0143899,-3.38512,-21.8706,43.9714
107718,10,80,34.3125,3.5639199999999995,6.07886,6.8082600000000015,-0.0295307,0.0429006,0.0154423,22.2755,-36.3235,-45.8518,35.375,0.151612,7.25395,5.94577,-0.0143178,0.039930400000000005,-0.0055675,-0.0264504,-36.3191,-2.05868,33.8125,8.828389999999997,2.86019,-3.84094,0.0185172,0.00890302,-0.0159812,-2.62378,-21.5215,44.2573
107729,10,80,34.3125,3.34012,6.1192199999999985,6.88175,0.119099,0.0116294,-0.0304195,23.522,-36.7621,-45.5892,35.375,0.234158,7.4809199999999985,6.14013,-0.0257279,0.0320048,-0.0181102,0.505262,-37.1122,-2.33248,33.8125,8.939869999999997,2.7076,-3.83885,-0.00359119,-0.0155804,-0.023358700000000003,-3.3781,-22.128,44.1135
107740,10,80,34.3125,3.37015,6.34421,6.61203,0.0624489,0.047326,0.025978,22.5324,-37.8253,-44.3996,35.375,0.315361,7.632339999999999,6.296,-0.0095101,0.00656334,0.0190067,0.8834870000000001,-36.7394,-2.19096,33.8125,8.74944,2.70975,-3.95659,0.0222649,-0.00670797,-0.0192687,-2.23513,-21.7983,44.25899999999999
107751,10,80,34.3125,3.51062,5.96164,6.3845,-0.0517948,0.0100625,-0.00846973,23.6398,-36.7679,-44.802,35.375,0.341938,7.59197,5.9094,0.00567629,0.0366101,-0.0366968,0.740553,-35.9605,-2.05538,33.8125,8.78467,2.71016,-4.03341,0.00387429,-0.0244615,0.00493628,-3.37966,-21.6104,44.9639
107762,10,80,34.3125,3.2993900000000003,6.0809,6.804289999999999,-0.00855945,0.0266079,0.017697,23.2706,-36.8724,-45.0631,35.375,0.191469,7.480010000000001,5.9844800000000005,-0.00371817,0.017516099999999996,0.007092,0.5070939999999999,-36.4667,-3.04116,33.8125,8.71162,2.63405,-3.9565,0.0186913,-0.0158352,0.0239619,-2.8812,-21.6386,43.831
107773,10,80,34.3125,3.22087,6.04287,6.72627,-0.0207514,-0.00781595,-0.00947704,23.5143,-36.7611,-44.6705,35.375,0.113151,7.55503,5.90537,0.016295,0.00957997,-0.0022309,1.39629,-35.9839,-2.7557,33.8125,8.86632,2.74572,-3.80125,0.0176415,-0.020096,0.00343797,-2.86561,-22.1531,44.2572
107784,10,80,34.3125,3.25625,6.26921,6.61057,0.0432693,-0.0362821,0.0088233,23.8852,-36.7807,-44.4087,35.375,0.304967,7.59235,5.94745,-0.0197649,0.0135542,-0.000131685,1.13449,-36.62,-1.90789,33.8125,8.86302,2.74669,-3.91706,-0.023797400000000003,-0.0104961,0.0026312,-3.3859,-21.6118,44.3966
107795,10,80,34.3125,3.36802,6.23006,6.57389,-0.0398728,0.024903400000000003,0.00637022,22.7666,-37.0929,-43.8796,35.375,0.300193,7.51601,5.7927300000000015,0.016269799999999997,0.0171502,-0.0103119,0.777246,-36.9922,-3.3183,33.8125,8.78577,2.70983,-3.9948,0.00222182,-0.0198969,-0.027322500000000003,-2.59884,-22.5518,44.5423
107806,10,80,34.3125,3.3313,6.19275,6.611960000000002,-0.0221424,0.00680825,0.00601765,22.4005,-36.4541,-45.72,35.375,0.0427403,7.59422,6.0975800000000016,-0.00406998,0.00174513,0.0152209,1.41274,-36.758,-3.0332,33.8125,8.898639999999997,2.82303,-3.99435,-0.0128393,0.0379717,0.0117797,-2.741,-21.6423,44.9662
107817,10,81,34.3125,3.59262,6.11416,6.53916,-0.0389323,0.0141089,0.00854083,23.6319,-36.023,-45.0689,35.375,0.194501,7.33017,6.10118,-0.00227044,-0.0019828,-0.000303686,0.758467,-36.2182,-2.89981,33.8125,8.64227,2.63292,-3.76426,0.0110024,0.0111134,0.0115906,-3.1261400000000004,-21.7531,44.5395
107828,10,81,34.3125,3.37096,6.07931,6.68991,-0.040861199999999986,0.015025299999999997,-0.0173583,22.8895,-35.8598,-45.7246,35.375,0.159172,7.51907,6.17737,0.000399676,-0.0099019,-0.0118758,1.40881,-36.5,-3.0346900000000003,33.8125,8.90335,2.66955,-3.8004,0.012827200000000002,0.0150844,0.00926939,-3.53507,-20.9627,43.6861
107839,10,81,34.3125,3.4444,5.96457,6.65291,-0.0148296,0.050048400000000014,0.0225498,23.6346,-36.1474,-45.1994,35.375,0.15594,7.5936,6.06091,0.018237700000000003,0.021089,-0.0379752,0.77062,-36.8633,-3.03707,33.8125,8.78777,2.67122,-3.91736,-0.017633900000000004,-0.0592239,0.0242471,-2.9949,-22.1471,44.1149
107850,10,81,34.3125,3.33692,6.042669999999998,6.8049800000000005,0.0745924,-0.0181632,0.00898171,22.8885,-36.1075,-45.1982,35.375,0.156686,7.44325,6.10013,-0.018874900000000003,0.0026152,-0.0228223,1.14062,-36.1035,-2.7568,33.8125,8.79257,2.74588,-3.76342,0.0183316,0.00321191,-0.0168228,-3.37304,-21.9974,44.8225
107861,10,81,34.3125,3.48861,6.117380000000002,6.807,-0.0164785,0.0491816,0.0225003,22.8995,-36.3569,-46.1153,35.375,0.192413,7.404960000000001,6.02346,0.0103516,-0.0292691,0.0105375,0.886917,-36.352,-2.75716,33.8125,8.82409,2.67131,-3.95558,-0.00904195,-0.0288575,0.00643653,-3.1280900000000003,-21.883000000000006,44.1141
107872,10,81,34.3125,3.48834,6.07944,6.80713,-0.0055885,0.00882731,0.00797022,22.8817,-35.3629,-45.5963,35.375,0.150221,7.59231,5.8672,-0.00536844,-0.0098898,-0.012896,0.368588,-36.5913,-2.33639,33.8125,8.82649,2.70863,-3.87861,0.00911356,-0.0220211,0.0215155,-3.25583,-21.8766,44.1137
107882,10,81,34.3125,3.63549,6.07727,6.69388,0.0385865,-0.0268818,-0.0109887,23.6403,-36.644,-45.0652,35.375,0.08408689999999999,7.51957,6.21473,0.0129096,0.00111699,0.00862538,1.00125,-35.7117,-2.47799,33.8125,8.86872,2.78305,-3.72428,0.0133096,0.0029584,0.0162466,-2.62261,-21.6507,44.1156
107893,10,81,34.3125,3.4478800000000005,5.8897,6.768669999999998,-0.0354461,0.0254704,-0.00608762,22.521,-36.3363,-45.4585,35.375,0.157929,7.481160000000001,6.13875,0.00432127,-0.0188647,-0.0138854,1.79329,-36.3852,-3.03267,33.8125,8.86121,2.82327,-3.99473,0.00301545,-0.0244579,0.00257084,-2.2335700000000003,-21.798,44.4008
107904,10,81,34.3125,3.25573,5.62525,6.7282,-0.0207971,0.0408943,-0.002056,22.5189,-36.5839,-44.8008,35.375,0.08338960000000001,7.256,6.21557,0.0201142,0.0195317,-0.00667331,1.01966,-36.6149,-2.75474,33.8125,8.67738,2.82349,-3.88085,-0.026106,0.024432,-0.00571244,-2.99256,-22.4056,43.8315
107915,10,81,34.3125,3.5247900000000003,6.07881,6.769189999999999,-0.0809424,0.0352777,0.0145247,23.8895,-36.5333,-45.3288,35.375,0.16146,7.519589999999999,6.25485,0.223057,-0.0617457,-0.0533534,0.880657,-36.094,-2.61766,33.8125,8.74594,2.67275,-4.07216,-0.021596,-0.0501247,0.025897500000000004,-2.49371,-21.7863,43.9744
107926,10,81,34.3125,3.49047,6.38296,6.8061300000000005,-0.06055419999999999,0.00943826,-0.0253162,23.133000000000006,-35.0046,-46.5177,35.375,-0.010343,7.5533199999999985,5.593380000000002,0.06592100000000001,-0.00226141,-0.0517497,1.6443599999999998,-36.8973,-1.33875,33.8125,8.86262,2.67075,-3.91659,0.0494584,0.013909799999999998,0.0211709,-2.7448900000000003,-21.9021,44.1155
107937,10,81,34.3125,3.3428,6.11989,6.958760000000002,0.04302,-0.07005019999999999,-0.0323787,23.5102,-35.8928,-45.5944,35.375,0.26755,7.856039999999999,5.94591,0.020178400000000003,0.0233637,0.00462128,1.7640900000000002,-35.9987,-1.62502,33.8125,8.75004,2.82366,-3.95729,-0.0367476,-0.016453,0.0096309,-2.87652,-21.6376,44.2565
107948,10,81,34.3125,2.97169,5.13006,6.26377,0.011309,0.120061,-0.00242343,23.7532,-35.1615,-46.1243,35.375,-0.0451259,7.516560000000001,5.70903,0.039366000000000005,-0.0153497,-0.0207333,1.7805400000000002,-36.7728,-1.90252,33.8125,8.75353,2.86066,-3.84171,-0.0179294,0.0374857,0.0243656,-2.7484,-21.5144,44.5405
107959,10,81,34.3125,3.69279,6.574210000000001,7.154910000000001,0.357397,0.0181631,0.053121,23.8857,-36.6568,-44.6719,35.375,0.06847260000000001,7.66656,5.671880000000002,0.0325558,-0.00450899,-0.0636495,0.736024,-36.7351,-1.06398,33.8125,8.86392,2.7084,-3.87822,0.011533,0.0280973,0.00623707,-3.12146,-22.27,43.9728
107970,10,81,34.3125,3.51027,6.35005,7.38385,0.251639,-0.0865113,0.0550455,23.6343,-36.7671,-44.1458,35.375,-0.0876163,7.59095,5.55313,0.0438708,0.0328751,-0.048706699999999985,1.36759,-36.2429,-0.78037,33.8125,8.789069999999999,2.70887,-3.87899,0.00695651,-0.032906300000000006,-0.0132528,-2.61326,-22.1666,43.9744
107987,10,81,34.3125,3.50392,6.717410000000001,6.03546,-0.0781558,-0.138101,0.00311495,22.0346,-38.4185,-43.3452,35.375,0.06712960000000001,7.59099,5.633380000000002,-0.0641904,-0.0334988,0.0440702,1.15327,-37.394,-2.3263700000000003,33.8125,8.85861,2.74797,-4.07147,-0.0318314,0.00443744,0.00432558,-3.24881,-22.134,44.2558
107992,10,81,34.3125,3.93503,6.87933,7.54238,-0.130127,-0.0119659,-0.209076,22.1633,-38.1778,-44.2655,35.375,0.0358776,7.59267,5.8651300000000015,-0.0223525,0.0484755,-0.0208989,1.7809,-36.6437,-2.04426,33.8125,8.71441,2.74731,-3.88,0.0107867,0.0299301,0.0220071,-2.87029,-22.1542,43.8317
108003,10,81,34.3125,3.28817,5.62362,6.5747399999999985,-0.487279,0.202741,-0.140797,23.1439,-36.6176,-45.1956,35.375,0.00263695,7.70678,6.01904,0.0419513,0.0230799,0.0185269,1.3858700000000002,-36.3715,-1.7665400000000002,33.8125,8.64357,2.67057,-3.72589,0.016033600000000002,-0.0161016,-0.00755714,-3.13199,-21.6249,44.2556
108014,10,81,34.3125,3.24503,6.00129,6.3419,-0.0199784,-0.0227421,0.114555,23.8817,-36.0365,-45.2006,35.375,0.112306,7.6677300000000015,5.86627,-0.0288953,-0.0180807,-0.015306,1.5248700000000002,-36.8923,-1.90362,33.8125,8.82519,2.67099,-3.91698,0.029516000000000008,-0.022100900000000003,0.00738911,-1.85465,-21.6886,44.2602
108025,10,81,34.3125,2.96971,6.61635,6.98998,-0.045896,0.0548138,0.0331606,23.7664,-37.0227,-44.6694,35.375,0.269638,7.78125,6.02364,0.055624300000000015,-0.0180226,-0.0102941,1.26011,-36.1085,-2.19192,33.8125,8.82649,2.70863,-3.87861,0.00416196,-0.0698098,0.0194788,-2.62261,-21.6507,44.1156
108036,10,81,34.3125,3.10001,6.30698,6.45416,0.0958488,0.0115884,0.0428081,24.2493,-36.0556,-44.5451,35.375,0.113251,7.592689999999998,5.90525,0.00415504,-0.0109177,0.0313447,1.38856,-36.2423,-2.04927,33.8125,8.85551,2.7869,-4.18751,0.012306999999999998,-0.00186371,0.0177742,-2.99763,-22.0182,44.1147
